id,player_fifa_api_id,player_api_id,date,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
17322,17944,30266,2011-02-22 00:00:00,67,74,right,None,o,60,68,65,65,66,70,66,59,51,68,70,71,70,66,67,71,73,58,64,60,65,48,74,56,79,15,23,24,9,6,10,8,11
17330,162514,11743,2016-04-14 00:00:00,70,70,right,medium,medium,74,64,55,75,62,74,80,75,65,76,75,68,76,76,74,78,68,69,56,72,61,54,66,74,70,47,52,43,9,8,15,13,13
17359,135466,19344,2016-02-04 00:00:00,73,73,right,medium,medium,16,16,13,35,14,14,13,10,37,10,45,44,59,63,50,21,73,42,76,14,43,24,14,37,12,12,16,17,75,73,64,77,76
17381,138297,69686,2016-06-23 00:00:00,68,68,left,medium,medium,66,63,49,66,60,71,67,64,61,70,76,78,76,71,72,76,55,60,59,68,56,37,66,63,63,31,30,36,16,10,16,14,6
17398,113488,33655,2012-02-22 00:00:00,66,66,right,medium,medium,44,35,69,71,32,52,73,76,63,60,36,34,48,54,61,72,53,51,83,53,71,68,42,74,55,64,72,65,10,9,11,14,14
17407,149008,45832,2009-08-30 00:00:00,60,61,left,,_0,63,56,57,65,,53,,72,67,56,58,53,,55,,65,,66,68,67,69,64,67,,61,45,56,,8,24,67,24,24
17410,181872,49939,2016-04-21 00:00:00,85,85,right,high,high,76,75,76,83,78,81,76,68,79,83,79,76,75,87,77,83,82,93,75,80,90,88,78,79,86,76,88,89,4,2,4,2,4
17451,39521,30901,2013-06-07 00:00:00,69,69,right,high,low,66,67,66,67,69,71,69,63,51,68,67,69,71,65,61,75,62,59,71,64,63,42,77,64,66,18,21,14,14,7,7,13,7
17459,201017,212970,2015-01-09 00:00:00,62,65,right,medium,medium,25,25,25,25,25,25,25,25,25,25,55,57,49,67,35,31,67,56,71,25,64,21,25,31,30,25,25,25,61,60,64,55,69
17467,193632,80262,2016-04-21 00:00:00,68,71,left,medium,low,64,62,41,59,57,72,70,68,56,70,90,90,81,61,76,75,70,65,63,64,44,45,61,62,63,13,14,12,14,12,15,12,14
17489,168320,41980,2012-02-22 00:00:00,81,85,right,high,low,71,85,73,76,80,72,54,55,51,85,83,79,72,80,68,80,73,75,83,72,62,26,82,80,70,22,29,28,12,13,12,10,12
17497,122699,37846,2010-02-22 00:00:00,62,64,left,,_0,56,54,34,55,,70,,45,51,65,71,70,,64,,55,,65,42,55,49,54,55,,56,24,24,,5,23,51,23,23
17503,157427,27339,2014-04-04 00:00:00,74,74,right,medium,medium,76,69,54,74,71,82,66,68,64,77,77,78,79,71,75,73,76,66,72,63,57,35,69,72,70,25,31,35,5,10,12,11,8
17520,186905,107280,2016-04-21 00:00:00,71,73,right,high,medium,65,71,71,64,65,69,59,56,54,73,74,69,70,68,56,73,81,82,75,65,83,35,71,56,72,33,46,39,6,10,11,10,10
17552,34079,38834,2016-02-04 00:00:00,72,72,left,high,medium,67,30,64,70,57,65,68,46,72,74,74,69,77,70,76,66,74,68,66,48,65,75,58,49,58,70,72,76,14,7,14,6,6
17585,189280,182223,2015-10-30 00:00:00,74,76,right,medium,medium,76,47,44,82,48,59,64,75,80,79,70,65,71,78,79,62,63,79,63,57,49,71,55,81,55,63,67,64,10,13,13,7,8
17608,163824,24948,2015-09-25 00:00:00,81,81,right,medium,high,32,37,82,70,34,57,34,23,74,69,68,72,58,79,59,64,86,73,86,40,83,83,28,53,45,76,85,79,7,10,16,7,10
17632,152908,23354,2016-01-07 00:00:00,79,79,right,high,high,84,69,51,75,75,83,84,72,68,82,85,82,84,77,77,77,57,69,56,76,47,60,70,79,65,43,54,61,16,10,15,16,15
17661,205541,423207,2013-04-12 00:00:00,62,62,right,medium,medium,58,52,43,69,43,63,49,52,65,65,58,63,47,49,89,59,52,62,43,62,49,26,66,63,51,23,21,24,14,11,6,14,8
17664,193123,171094,2016-03-10 00:00:00,67,70,right,medium,high,22,39,72,53,20,41,59,12,41,55,65,69,62,55,61,36,76,70,90,26,61,57,19,41,18,67,70,68,12,16,8,12,15
17684,208945,571709,2015-10-16 00:00:00,65,72,right,medium,medium,55,26,54,59,24,62,32,28,49,64,75,76,67,64,74,37,58,65,73,29,58,59,49,46,33,68,69,68,15,13,9,15,13
17693,45655,34575,2012-02-22 00:00:00,72,72,left,medium,medium,71,56,79,70,52,66,66,58,66,72,67,69,66,77,62,73,77,62,75,60,76,75,59,70,59,66,72,75,15,7,10,13,10
17703,146941,102002,2014-03-28 00:00:00,60,60,right,medium,low,46,53,78,47,66,49,45,56,42,52,46,53,58,58,61,73,89,56,80,48,46,22,68,40,63,25,30,26,6,5,15,8,13
17719,190584,205278,2016-03-10 00:00:00,79,81,right,medium,high,65,54,51,82,58,77,78,68,80,81,68,62,70,78,75,69,54,77,67,62,69,79,79,80,50,64,79,74,15,7,11,14,12
17739,110974,33958,2015-09-21 00:00:00,71,71,right,medium,medium,25,13,14,32,14,12,25,15,33,15,54,55,51,61,58,23,60,41,70,22,34,22,12,33,13,13,12,12,71,75,64,75,69
17756,172723,46518,2015-10-16 00:00:00,82,82,right,medium,medium,14,12,12,26,12,16,17,15,32,24,52,58,53,79,41,28,38,36,80,12,42,21,11,31,40,13,11,12,83,80,74,80,84
17780,207878,178947,2015-04-17 00:00:00,58,63,left,medium,high,53,32,56,62,33,55,44,44,60,57,67,72,55,50,53,46,57,79,70,36,66,53,55,62,48,58,57,52,7,7,14,9,10
17793,225970,595586,2016-05-12 00:00:00,69,81,right,medium,medium,62,47,69,74,50,68,54,46,73,73,63,65,59,64,70,63,69,69,55,49,61,67,62,68,51,59,70,65,12,7,7,12,7
17805,230144,612212,2016-05-05 00:00:00,64,80,right,medium,high,43,33,58,75,36,69,43,45,70,72,75,69,75,56,75,59,61,79,51,41,66,58,37,63,56,49,61,65,9,11,12,11,8
17815,184852,36180,2015-09-21 00:00:00,73,73,right,medium,medium,37,31,78,49,30,37,37,27,40,44,68,76,49,69,53,78,49,64,94,50,89,59,28,28,38,75,79,73,13,8,15,16,9
17838,193029,168744,2016-04-28 00:00:00,70,71,left,medium,medium,76,58,60,72,63,72,73,72,75,76,61,66,59,70,51,84,46,58,76,70,60,47,66,76,60,41,46,39,9,9,9,9,9
17874,198849,200964,2016-06-16 00:00:00,67,71,right,None,2,41,46,61,68,56,54,61,70,64,68,54,64,70,71,63,79,72,80,75,72,70,61,45,64,58,65,68,63,9,11,11,11,11
17894,192688,70959,2016-03-24 00:00:00,67,67,right,medium,medium,51,69,75,64,64,57,53,62,52,67,45,52,37,65,31,73,59,64,90,62,69,43,70,62,61,22,11,15,16,11,8,14,13
17902,134744,26785,2016-05-05 00:00:00,78,78,right,high,high,70,63,75,85,63,72,67,64,76,77,68,75,64,79,62,73,60,91,77,61,69,77,64,63,76,72,78,73,8,12,9,6,16
17930,195256,184591,2016-01-21 00:00:00,69,74,left,high,medium,71,42,48,66,40,69,71,65,57,68,73,76,66,70,72,68,58,69,76,47,65,68,57,58,71,72,75,68,10,7,12,15,15
17943,191541,72813,2016-04-07 00:00:00,76,76,right,high,medium,76,36,61,77,34,75,68,36,75,77,77,78,77,76,75,68,72,81,50,49,65,76,72,65,41,76,74,78,10,13,16,15,16
17978,184612,93184,2009-02-22 00:00:00,61,66,left,,_0,62,62,48,68,,68,,21,63,66,53,61,,54,,56,,68,58,33,57,53,57,,64,54,53,,7,21,63,21,21
17982,208198,184100,2013-05-31 00:00:00,62,62,right,medium,medium,57,57,36,60,56,68,61,58,56,63,71,66,73,58,81,62,56,60,61,62,58,46,60,57,57,36,36,31,11,14,7,9,8
17988,176915,72623,2016-01-07 00:00:00,79,79,right,medium,medium,70,69,59,81,57,78,65,61,80,82,68,74,75,85,64,74,59,69,67,73,80,74,78,82,62,36,65,56,9,13,6,16,9
18011,209471,185699,2016-05-05 00:00:00,62,62,left,medium,medium,54,44,52,65,36,61,41,40,62,64,71,70,67,62,63,29,57,68,68,46,78,63,59,56,41,65,70,68,12,13,10,9,7
18021,215601,351063,2013-09-20 00:00:00,67,74,left,medium,medium,67,59,66,67,60,63,66,52,64,65,82,75,73,66,76,68,64,75,77,55,61,54,67,69,53,58,52,47,6,11,5,9,15
18025,163596,26261,2012-02-22 00:00:00,67,67,left,medium,low,69,56,51,67,65,63,69,55,64,66,75,81,78,65,56,66,48,74,73,53,64,49,66,63,42,44,56,47,8,11,7,14,12
18035,183284,56916,2016-04-14 00:00:00,80,80,right,medium,medium,64,58,84,75,59,70,51,58,75,70,72,74,66,74,58,70,90,76,88,59,80,78,54,66,57,75,83,77,6,14,15,13,11
18085,184664,46228,2016-05-05 00:00:00,69,69,right,low,medium,42,44,70,62,32,48,40,46,67,54,63,55,34,63,61,56,75,73,80,44,88,70,40,44,49,69,67,64,15,11,6,6,11
18117,175721,45778,2015-09-21 00:00:00,63,63,right,high,low,38,64,64,60,61,59,43,58,42,59,45,55,59,63,55,70,79,74,79,63,73,28,61,53,62,23,24,15,14,13,11,6,8
18128,157306,46430,2015-09-21 00:00:00,67,67,left,high,medium,65,58,56,69,45,64,60,57,59,68,66,66,70,69,75,68,63,82,70,60,63,60,59,47,54,62,66,69,14,15,9,16,16
18141,1880,34239,2012-02-22 00:00:00,61,61,left,medium,high,63,19,66,63,21,54,53,33,56,57,58,60,48,58,53,58,64,59,76,54,57,64,18,49,46,61,63,59,10,6,6,5,12
18146,216696,174203,2015-05-22 00:00:00,61,65,left,medium,high,62,57,44,67,42,56,63,51,68,73,71,68,74,49,81,68,57,67,44,38,66,57,69,58,57,52,40,49,7,10,9,12,8
18156,149315,11569,2010-02-22 00:00:00,65,68,right,,_0,43,32,64,62,,43,,38,66,63,60,66,,57,,63,,59,71,68,69,71,69,,67,65,67,,1,24,66,24,24
18160,220166,361055,2015-04-10 00:00:00,64,70,right,medium,medium,58,58,48,58,54,71,48,46,48,68,74,76,73,62,70,66,47,58,58,51,43,26,63,54,64,21,27,29,8,13,8,14,11
18171,166928,27524,2016-04-21 00:00:00,68,68,left,high,high,71,53,58,66,59,67,71,63,65,64,74,81,64,70,64,70,71,91,71,63,85,64,66,65,58,60,67,68,7,12,14,10,12
18208,224661,488297,2015-10-30 00:00:00,59,68,left,high,medium,61,31,53,61,35,66,37,43,56,57,54,53,52,59,66,65,63,54,58,55,61,55,54,51,45,63,65,65,14,11,10,12,12
18215,208585,352888,2016-04-28 00:00:00,69,75,left,medium,medium,68,70,54,70,68,76,74,65,63,71,74,66,70,58,78,73,54,35,39,69,41,37,64,70,63,33,34,31,14,14,10,9,13
18230,177413,39591,2016-01-21 00:00:00,81,82,right,medium,medium,69,71,77,83,67,83,69,68,78,85,67,74,82,81,60,78,72,85,79,74,78,80,75,78,81,69,73,71,5,7,7,10,7
18253,203632,277821,2016-03-24 00:00:00,72,76,right,medium,low,73,62,49,72,64,78,76,74,72,75,78,71,81,70,82,69,60,61,30,71,32,31,63,71,65,16,22,18,10,6,7,10,10
18278,198076,192770,2015-11-06 00:00:00,81,83,left,high,high,64,51,76,71,32,55,48,39,67,67,64,67,65,78,68,80,75,71,90,66,86,82,53,53,51,83,84,85,12,8,7,8,15
18296,193715,173466,2016-04-14 00:00:00,66,66,right,medium,medium,58,58,42,67,56,69,67,48,62,72,67,74,75,75,70,74,59,69,71,58,67,69,59,54,47,58,65,61,14,9,7,6,10
18299,212218,411617,2015-10-16 00:00:00,83,87,left,medium,medium,32,26,85,70,31,55,52,77,79,70,63,74,49,81,55,71,77,73,83,28,72,85,35,49,36,86,88,85,10,11,5,14,5
18318,135656,33893,2014-01-24 00:00:00,63,63,left,medium,medium,51,26,48,58,29,55,49,59,60,59,78,77,72,70,72,52,76,79,67,51,66,69,60,59,49,63,57,64,14,5,6,11,5
18332,175388,75354,2012-02-22 00:00:00,68,71,left,medium,medium,60,52,42,63,51,70,50,49,56,75,77,78,77,72,75,67,56,66,57,59,39,33,73,71,70,32,30,31,10,5,11,8,10
18341,215590,479020,2016-03-10 00:00:00,73,82,right,high,medium,43,78,65,72,78,82,79,71,51,78,79,77,84,71,79,63,72,70,54,62,69,13,81,65,73,19,23,12,12,12,11,14,8
18361,223142,119427,2016-04-14 00:00:00,75,75,right,medium,high,33,43,86,53,36,50,36,39,59,63,68,68,67,67,68,58,86,72,79,32,83,70,37,31,62,74,80,76,7,6,8,15,12
18379,204132,277779,2015-05-15 00:00:00,64,70,right,medium,medium,61,51,26,56,54,71,49,45,59,68,83,78,88,66,91,57,84,52,33,56,41,28,54,51,44,25,26,27,14,6,7,11,8
18392,202168,185386,2016-02-04 00:00:00,66,72,right,medium,medium,18,14,19,33,15,19,10,10,35,26,52,51,42,65,40,27,57,36,74,15,25,22,11,38,19,18,20,9,67,65,70,68,65
18404,15715,46580,2008-08-30 00:00:00,59,67,right,,_0,37,41,69,52,,63,,38,57,52,65,62,,62,,38,,68,68,32,63,55,64,,67,53,63,,2,20,57,20,20
18406,209264,313825,2016-04-21 00:00:00,67,76,right,medium,medium,49,68,51,62,66,73,53,29,37,74,83,80,79,67,82,71,54,59,47,55,45,15,69,56,66,18,12,15,16,10,14,12,7
18428,192337,115798,2016-05-12 00:00:00,72,72,right,high,low,56,64,81,60,73,71,50,60,40,73,79,78,78,68,65,81,91,76,77,64,61,24,74,56,75,15,38,34,14,6,13,7,14
18449,225368,601783,2016-03-10 00:00:00,60,64,right,medium,medium,30,66,61,48,46,49,35,32,33,59,54,62,48,58,51,62,66,52,78,53,28,11,58,46,63,12,15,18,11,9,9,7,6
18455,196896,362261,2015-10-16 00:00:00,71,71,left,medium,medium,73,50,58,72,38,72,70,72,73,73,77,82,61,70,71,80,72,86,74,67,68,74,71,65,45,65,73,66,7,6,15,12,7
18478,190628,164703,2013-06-14 00:00:00,52,56,right,medium,medium,55,22,51,59,30,37,37,52,55,47,72,65,72,53,60,64,73,59,63,29,64,47,57,44,54,55,56,31,13,15,12,15,9
18487,163419,26111,2016-03-10 00:00:00,80,80,right,high,medium,74,40,79,65,56,74,66,47,64,75,75,75,68,80,76,69,84,81,79,62,75,79,66,59,59,83,83,84,11,9,7,9,9
18521,169810,26372,2010-08-30 00:00:00,61,68,right,None,o,37,22,60,61,20,38,44,26,59,55,66,64,57,66,72,39,68,69,76,34,72,55,41,53,21,60,55,57,8,9,11,10,9
18528,183279,107416,2009-08-30 00:00:00,54,72,left,,_0,47,23,49,49,,41,,30,48,46,64,66,,58,,48,,61,64,33,62,44,46,,51,52,50,,5,21,48,21,21
18532,143419,25539,2011-08-30 00:00:00,70,70,left,high,high,68,18,62,74,17,61,64,53,79,67,81,82,74,69,66,67,72,78,71,22,71,66,65,49,49,71,71,68,13,11,14,5,7
18534,159145,26344,2016-03-10 00:00:00,77,77,right,high,low,61,80,81,71,79,69,61,62,46,76,67,69,59,76,58,84,73,70,85,75,52,38,79,69,83,39,32,35,14,11,9,9,13
18566,175847,150064,2016-04-07 00:00:00,76,76,right,medium,medium,74,56,62,70,50,73,63,38,63,73,77,78,76,74,76,69,75,83,64,66,76,76,69,44,49,80,80,79,13,11,14,11,11
18589,205190,303139,2015-10-30 00:00:00,65,71,right,medium,medium,56,19,62,60,32,59,40,26,57,63,67,63,61,53,61,44,71,61,74,39,63,68,33,29,28,74,73,71,8,8,11,12,12
18603,137113,30691,2016-04-14 00:00:00,69,69,right,high,medium,58,67,57,67,64,71,67,64,55,72,72,76,78,60,84,63,54,61,52,68,55,18,64,68,77,25,31,25,11,15,11,9,9
18611,183766,93488,2016-04-07 00:00:00,73,73,right,medium,medium,33,31,80,61,35,41,46,37,64,55,67,66,70,64,55,65,85,70,77,37,77,64,41,41,53,70,74,86,14,10,12,8,8
18642,179613,46417,2016-03-24 00:00:00,75,75,left,high,medium,73,71,61,75,72,78,76,84,73,76,86,85,74,67,68,88,60,70,83,81,67,40,72,73,70,37,42,35,13,16,13,7,9
18683,187859,106013,2016-04-07 00:00:00,74,76,right,low,high,47,62,72,68,48,65,34,35,62,72,72,74,64,77,64,72,82,84,75,58,90,78,54,62,33,75,76,74,11,15,8,10,11
18706,179918,147960,2015-10-16 00:00:00,68,68,right,medium,high,57,46,73,63,31,56,42,50,53,57,72,73,68,70,71,57,73,82,76,31,61,68,50,46,48,67,68,63,11,12,11,12,13
18717,179702,69509,2015-09-21 00:00:00,67,67,right,medium,medium,42,33,62,55,35,45,41,37,53,57,53,63,47,50,29,57,68,72,91,23,73,64,27,41,44,65,66,67,13,9,8,8,14
18745,163678,46242,2015-09-21 00:00:00,69,69,right,medium,medium,63,66,71,67,54,70,53,53,64,73,66,68,69,72,60,84,54,91,75,73,68,67,63,70,55,57,59,58,16,7,8,7,11
18761,182879,72374,2016-05-12 00:00:00,78,78,left,medium,low,86,72,42,74,73,78,85,84,73,78,80,78,84,74,73,85,63,74,64,83,53,25,72,76,85,27,21,20,10,7,14,7,10
18791,157278,9307,2011-02-22 00:00:00,66,67,right,,_0,43,43,62,60,48,49,38,33,58,60,63,64,58,68,75,82,65,82,71,69,85,67,55,65,53,62,67,65,6,7,8,5,12
18798,215785,488958,2016-05-05 00:00:00,77,85,right,high,low,72,68,58,74,68,85,67,52,62,83,89,91,79,69,77,75,66,75,76,72,54,31,72,68,58,17,29,28,12,8,13,8,15
18820,188550,150641,2014-04-11 00:00:00,63,66,left,medium,medium,50,23,61,59,21,32,72,69,65,54,52,54,56,58,51,82,57,59,77,48,76,63,28,42,32,56,63,62,8,9,15,14,8
18831,165179,40840,2014-07-18 00:00:00,68,68,right,high,medium,74,67,62,64,61,66,65,64,60,67,70,74,72,75,76,62,56,83,67,63,77,61,67,60,63,32,50,45,11,14,10,10,6
18846,208834,317932,2016-07-07 00:00:00,66,76,right,medium,medium,37,27,60,47,32,32,31,37,45,61,65,64,54,58,62,42,80,63,66,29,65,64,33,27,50,72,73,70,12,11,12,15,7
18856,213839,438167,2015-12-17 00:00:00,68,75,right,high,high,58,68,72,68,58,68,36,29,51,71,67,42,68,62,56,72,65,56,71,58,49,19,73,50,59,20,18,22,13,10,8,12,7
18870,172050,26109,2016-04-14 00:00:00,69,69,right,low,medium,62,25,66,63,50,55,30,26,59,66,53,64,56,70,55,63,64,70,78,29,65,69,36,43,28,70,71,69,10,14,8,11,12
18891,204240,279175,2015-09-21 00:00:00,71,74,right,medium,medium,15,17,14,33,19,11,10,14,32,21,41,45,43,75,24,18,62,34,68,15,36,16,12,16,19,14,12,10,73,64,67,70,78
18908,208395,134233,2015-09-21 00:00:00,65,65,right,medium,medium,29,27,77,47,24,39,28,43,34,43,33,31,37,59,34,63,55,64,88,32,65,67,29,32,55,65,66,59,14,10,12,11,12
18915,171152,39148,2015-09-21 00:00:00,64,64,left,high,medium,64,36,53,63,47,67,53,54,61,60,74,73,72,63,68,48,74,67,50,48,59,59,57,63,49,63,61,65,7,16,15,7,16
18927,164873,174220,2013-05-17 00:00:00,66,66,right,high,medium,45,67,67,66,64,57,53,45,42,65,58,65,53,71,49,72,58,70,77,62,65,33,66,64,62,21,39,31,13,8,6,14,8
18935,193458,164137,2010-02-22 00:00:00,63,64,right,,_0,56,46,53,65,,61,,46,55,59,70,72,,63,,67,,80,65,61,70,66,65,,63,35,35,,5,23,55,23,23
18938,222272,496646,2016-04-14 00:00:00,64,71,right,medium,medium,58,59,45,57,64,65,52,33,42,68,80,77,59,65,67,73,72,57,61,61,57,23,64,53,66,18,26,21,10,10,15,10,14
18946,163979,27733,2015-04-10 00:00:00,70,70,right,high,low,59,69,59,69,69,79,75,69,54,81,86,76,87,67,87,67,68,68,34,64,55,24,77,61,75,25,25,25,7,10,10,7,6
18968,183540,161415,2016-04-14 00:00:00,71,73,left,medium,medium,77,64,42,76,74,72,79,77,77,75,67,61,88,70,90,69,62,78,33,70,53,57,66,78,70,43,34,40,6,9,10,8,12
19004,148965,45853,2010-02-22 00:00:00,62,65,right,,_0,35,34,35,35,,35,,7,65,27,35,34,,40,,35,,46,74,24,39,44,10,,43,29,35,,64,61,65,62,66
19007,200443,142282,2016-01-28 00:00:00,70,72,left,high,medium,77,35,65,66,27,64,79,78,68,65,77,82,75,59,73,66,74,82,68,58,70,64,65,69,69,70,67,70,11,13,9,12,12
19043,43020,24978,2014-05-16 00:00:00,62,62,right,low,high,62,58,54,71,58,57,59,70,65,64,44,49,52,64,70,71,59,63,68,49,73,66,44,59,64,66,67,63,11,11,10,15,11
19062,187830,45833,2015-11-06 00:00:00,67,69,right,medium,medium,66,39,66,70,50,64,61,65,69,69,65,64,68,68,64,69,65,73,72,67,69,61,55,69,69,53,62,59,8,9,15,7,9
19076,838,32413,2014-02-28 00:00:00,61,61,right,high,high,58,56,63,62,48,56,57,60,61,63,60,54,74,70,85,63,75,75,46,55,39,55,51,58,65,53,50,56,11,13,14,14,14
19097,46014,32455,2016-04-28 00:00:00,64,64,left,medium,medium,73,60,64,72,61,67,78,80,67,70,52,54,62,63,62,86,63,53,80,73,87,49,59,66,75,54,63,62,14,14,8,7,13
19130,14180,32665,2009-02-22 00:00:00,60,73,right,,_0,64,64,41,68,,63,,42,57,64,64,63,,57,,57,,63,62,56,38,61,62,,61,25,26,,9,23,57,23,23
19134,184634,163227,2015-12-03 00:00:00,64,65,right,medium,medium,23,43,73,53,27,46,37,17,40,56,39,41,53,63,59,48,63,70,72,40,69,62,24,41,50,65,63,65,10,10,8,10,12
19149,176018,37889,2016-03-03 00:00:00,66,66,left,high,medium,68,36,55,67,37,63,61,56,65,66,68,70,73,65,73,61,79,70,62,40,67,65,60,64,46,65,63,70,13,6,12,11,11
19167,34437,37839,2011-08-30 00:00:00,64,64,left,medium,medium,11,12,10,27,13,13,12,14,22,32,56,55,60,64,41,34,60,53,74,12,40,24,10,20,13,10,10,13,62,65,63,65,64
19174,5547,38371,2012-02-22 00:00:00,66,66,left,high,medium,68,64,57,70,66,63,65,58,66,66,53,56,58,65,63,69,34,67,71,65,63,62,73,73,69,42,54,52,7,5,5,12,15
19184,139738,21744,2009-08-30 00:00:00,57,62,right,,_0,53,29,51,60,,48,,42,55,53,60,65,,57,,53,,72,57,40,59,66,62,,55,54,57,,8,23,55,23,23
19187,226662,680011,2016-03-03 00:00:00,63,75,right,medium,medium,50,29,34,65,35,57,46,39,68,68,72,73,61,64,70,65,74,72,66,41,70,60,47,65,42,62,65,64,8,11,9,7,16
19194,227633,614453,2016-05-05 00:00:00,70,80,right,medium,medium,54,56,54,76,64,76,63,52,66,71,83,78,83,66,72,59,50,79,58,52,58,45,68,67,58,51,54,56,7,10,15,12,12
19203,198177,188089,2015-09-21 00:00:00,67,71,right,medium,low,40,34,55,58,24,46,53,33,68,68,62,51,59,58,63,48,57,58,74,35,75,68,53,67,56,66,76,69,8,11,15,16,9
19218,228870,586678,2016-04-07 00:00:00,65,75,right,medium,medium,55,23,59,56,31,54,46,29,59,55,61,67,49,54,50,36,65,70,76,30,60,65,39,31,31,67,67,67,8,14,14,8,6
19223,184554,110128,2014-02-21 00:00:00,63,63,right,medium,medium,52,32,51,68,40,59,56,64,67,68,68,62,77,60,81,71,67,77,51,65,71,64,54,49,54,61,61,63,13,14,9,6,15
19227,209378,46056,2015-09-21 00:00:00,70,70,left,high,medium,80,35,62,68,60,66,78,76,63,68,75,68,63,64,71,75,73,75,62,57,55,72,52,56,66,68,69,69,7,12,6,13,12
19239,216193,150589,2015-04-17 00:00:00,65,69,right,low,medium,26,28,60,54,25,40,29,26,56,59,59,58,50,57,45,41,78,61,83,26,75,57,33,42,42,62,64,65,12,12,12,13,10
19246,49486,25551,2016-01-28 00:00:00,70,70,right,high,medium,48,78,58,49,63,65,66,61,66,68,74,77,64,65,74,78,82,67,77,56,82,39,76,47,68,24,23,19,9,7,15,9,10
19271,190690,68786,2016-04-21 00:00:00,65,66,right,high,high,65,50,54,70,56,63,61,62,59,67,80,76,82,66,89,59,76,80,30,62,77,67,64,66,54,64,67,55,16,10,10,6,11
19288,215502,450742,2016-04-28 00:00:00,71,86,right,medium,medium,19,12,13,35,12,20,12,20,32,18,46,42,33,72,54,18,57,34,56,18,19,21,15,62,21,18,16,16,68,68,70,71,76
19300,148758,69374,2016-02-11 00:00:00,64,64,left,low,medium,33,29,65,45,40,38,22,31,42,37,27,40,29,55,33,61,34,64,92,38,64,67,55,43,49,63,67,66,14,12,6,12,15
19311,201114,206830,2016-02-25 00:00:00,65,73,right,medium,low,61,62,56,64,55,71,70,63,57,64,84,82,80,74,73,57,62,49,56,62,51,23,56,55,64,18,17,15,14,13,13,14,11
19334,220587,463843,2016-03-03 00:00:00,59,68,right,medium,medium,55,43,37,56,46,64,48,47,53,62,71,76,74,49,76,57,53,76,58,39,43,22,40,60,50,33,29,32,6,14,9,16,15
19339,199763,198099,2016-03-03 00:00:00,70,74,right,medium,medium,66,57,59,69,59,68,58,50,59,66,85,82,78,68,72,63,70,82,67,57,76,65,65,72,59,69,67,65,9,8,16,7,15
19361,165010,69616,2015-02-13 00:00:00,65,65,right,medium,low,56,53,69,70,57,66,72,41,68,65,35,45,56,68,57,54,48,55,61,64,67,48,65,70,47,61,59,59,10,15,5,15,12
19375,229730,579206,2016-03-03 00:00:00,56,61,right,high,medium,55,29,44,51,22,55,60,29,56,40,60,62,61,52,61,44,60,58,62,29,48,56,47,33,40,60,63,61,14,13,10,9,8
19379,200975,115006,2014-07-18 00:00:00,59,64,right,medium,medium,25,25,25,23,25,25,25,25,23,21,44,49,36,55,43,24,62,45,67,25,41,24,25,25,25,25,25,25,62,58,48,56,62
19388,216003,433675,2016-03-24 00:00:00,69,82,right,high,medium,62,63,56,72,46,67,62,49,67,67,83,78,76,66,75,65,72,66,50,61,38,41,62,71,55,55,43,50,6,10,9,12,14
19405,201081,206662,2016-03-03 00:00:00,62,65,right,medium,medium,32,25,67,49,24,32,26,23,44,42,44,48,43,55,65,60,69,52,84,29,63,60,42,22,54,58,65,61,15,15,8,10,10
19416,148762,33804,2013-10-04 00:00:00,63,63,left,None,3,60,59,34,64,58,58,68,60,66,61,71,77,64,72,69,61,60,70,60,60,58,62,56,64,64,50,62,55,15,13,5,7,12
19429,189924,182075,2016-02-11 00:00:00,62,64,right,low,medium,44,27,59,60,43,50,36,32,61,52,51,52,62,51,49,61,70,80,79,53,42,64,45,41,35,59,66,62,6,13,10,12,9
19452,189558,155256,2015-12-24 00:00:00,70,73,right,medium,medium,38,35,67,66,24,57,45,59,71,68,53,62,58,66,33,60,87,68,78,54,63,70,30,55,41,70,70,68,14,9,9,13,12
19471,148478,34266,2015-01-16 00:00:00,64,64,left,high,medium,39,62,69,59,60,60,51,57,57,58,54,67,63,64,52,62,65,58,72,61,71,30,73,57,64,28,38,42,12,15,7,6,13
19490,223731,275573,2016-02-18 00:00:00,62,68,right,medium,medium,33,66,53,58,39,60,58,31,51,61,78,72,74,51,64,64,62,61,60,63,67,19,65,50,61,16,21,16,13,10,13,8,11
19499,213423,275739,2016-04-21 00:00:00,65,70,right,high,medium,63,66,32,62,61,63,49,42,57,65,84,85,68,49,73,58,53,76,75,64,61,50,64,53,50,59,62,51,13,7,13,12,9
19516,189068,104045,2016-01-07 00:00:00,79,80,right,medium,low,38,86,89,63,81,49,35,32,37,68,54,65,37,84,35,84,55,64,84,73,67,39,87,51,76,29,48,26,6,12,15,11,8
19541,217585,467480,2016-01-14 00:00:00,67,73,left,medium,medium,67,24,59,66,33,57,67,60,50,70,69,65,70,61,74,64,70,71,61,45,71,64,52,45,39,71,70,65,10,8,15,14,15
